year,yday,dayl (s),prcp (mm/day),srad (W/m^2),swe (kg/m^2),tmax (deg c),tmin (deg c),vp (Pa),Soil type,Soil pH,Soil Organic matter %,Sand Content %,Clay Content %,Silt Content %, soil bulk density (grams per cubic centimeter), wilting point %,field capacity %,saturation point (cm),Yield
1982,43,35596.80078,0,252.8000031,148,-6.5,-17,160,Allendale loamy fine sand,7.3,1.11,39.6,31.4,29,1.51,19,25.4,>200,0
1982,44,35942.39844,0,310.3999939,148,-6,-20,120,Allendale loamy fine sand,7.3,1.11,39.6,31.4,29,1.51,19,25.4,>200,0
1982,45,35942.39844,0,329.6000061,148,-4,-19.5,120,Allendale loamy fine sand,7.3,1.11,39.6,31.4,29,1.51,19,25.4,>200,0
1982,46,36288,0,256,148,0.5,-9.5,280,Allendale loamy fine sand,7.3,1.11,39.6,31.4,29,1.51,19,25.4,>200,0
1982,47,36288,0,323.2000122,148,-1,-15,200,Allendale loamy fine sand,7.3,1.11,39.6,31.4,29,1.51,19,25.4,>200,0
1982,48,36633.60156,0,313.6000061,148,-1,-14,200,Allendale loamy fine sand,7.3,1.11,39.6,31.4,29,1.51,19,25.4,>200,0
1982,49,36979.19922,0,272,148,-1,-11,280,Allendale loamy fine sand,7.3,1.11,39.6,31.4,29,1.51,19,25.4,>200,0
1982,50,36979.19922,0,220.8000031,148,1.5,-6,400,Allendale loamy fine sand,7.3,1.11,39.6,31.4,29,1.51,19,25.4,>200,0
1982,51,37324.80078,0,140.8000031,148,2.5,-2,520,Allendale loamy fine sand,7.3,1.11,39.6,31.4,29,1.51,19,25.4,>200,0
1982,52,37324.80078,0,163.1999969,144,2.5,-2.5,520,Allendale loamy fine sand,7.3,1.11,39.6,31.4,29,1.51,19,25.4,>200,0
1982,53,37670.39844,0,265.6000061,144,2,-6.5,360,Allendale loamy fine sand,7.3,1.11,39.6,31.4,29,1.51,19,25.4,>200,0
1982,54,37670.39844,0,304,144,1,-9,320,Allendale loamy fine sand,7.3,1.11,39.6,31.4,29,1.51,19,25.4,>200,0
1982,55,38016,0,236.8000031,144,-5.5,-12.5,240,Allendale loamy fine sand,7.3,1.11,39.6,31.4,29,1.51,19,25.4,>200,0
1982,56,38016,0,403.2000122,144,-4.5,-21.5,120,Allendale loamy fine sand,7.3,1.11,39.6,31.4,29,1.51,19,25.4,>200,0
1982,57,38361.60156,0,400,144,-4,-20,120,Allendale loamy fine sand,7.3,1.11,39.6,31.4,29,1.51,19,25.4,>200,0
1982,58,38707.19922,3,262.3999939,148,-4,-15.5,200,Allendale loamy fine sand,7.3,1.11,39.6,31.4,29,1.51,19,25.4,>200,0
1982,59,38707.19922,0,432,148,-4,-24,80,Allendale loamy fine sand,7.3,1.11,39.6,31.4,29,1.51,19,25.4,>200,0
1982,60,39052.80078,4,240,152,-2,-12,240,Allendale loamy fine sand,7.3,1.11,39.6,31.4,29,1.51,19,25.4,>200,0
1982,61,39052.80078,3,217.6000061,156,-6.5,-15,200,Allendale loamy fine sand,7.3,1.11,39.6,31.4,29,1.51,19,25.4,>200,0
1982,62,39398.39844,0,448,156,-5.5,-25.5,80,Allendale loamy fine sand,7.3,1.11,39.6,31.4,29,1.51,19,25.4,>200,0
1982,63,39398.39844,0,406.3999939,156,-4.5,-19,120,Allendale loamy fine sand,7.3,1.11,39.6,31.4,29,1.51,19,25.4,>200,0
1982,64,39744,2,371.2000122,156,-4,-16,160,Allendale loamy fine sand,7.3,1.11,39.6,31.4,29,1.51,19,25.4,>200,0
1982,65,40089.60156,0,441.6000061,156,-2,-19.5,120,Allendale loamy fine sand,7.3,1.11,39.6,31.4,29,1.51,19,25.4,>200,0
1982,66,40089.60156,2,428.7999878,160,-3.5,-19,120,Allendale loamy fine sand,7.3,1.11,39.6,31.4,29,1.51,19,25.4,>200,0
1982,67,40435.19922,1,467.2000122,160,-8.5,-28,80,Allendale loamy fine sand,7.3,1.11,39.6,31.4,29,1.51,19,25.4,>200,0
1982,68,40435.19922,0,444.7999878,160,-3.5,-20,120,Allendale loamy fine sand,7.3,1.11,39.6,31.4,29,1.51,19,25.4,>200,0
1982,69,40780.80078,1,358.3999939,160,-1,-12,240,Allendale loamy fine sand,7.3,1.11,39.6,31.4,29,1.51,19,25.4,>200,0
1982,70,40780.80078,0,252.8000031,160,0.5,-6.5,360,Allendale loamy fine sand,7.3,1.11,39.6,31.4,29,1.51,19,25.4,>200,0
1982,71,41126.39844,0,476.7999878,160,4,-15,200,Allendale loamy fine sand,7.3,1.11,39.6,31.4,29,1.51,19,25.4,>200,0
1982,72,41472,8,179.1999969,160,4,-2.5,520,Allendale loamy fine sand,7.3,1.11,39.6,31.4,29,1.51,19,25.4,>200,0
1982,73,41472,0,336,160,2.5,-7,360,Allendale loamy fine sand,7.3,1.11,39.6,31.4,29,1.51,19,25.4,>200,0
1982,74,41817.60156,0,460.7999878,160,5,-11,280,Allendale loamy fine sand,7.3,1.11,39.6,31.4,29,1.51,19,25.4,>200,0
1982,75,41817.60156,5,163.1999969,160,2.5,-3,480,Allendale loamy fine sand,7.3,1.11,39.6,31.4,29,1.51,19,25.4,>200,0
1982,76,42163.19922,0,288,156,5,-2.5,520,Allendale loamy fine sand,7.3,1.11,39.6,31.4,29,1.51,19,25.4,>200,0
1982,77,42508.80078,2,208,156,3,-2,520,Allendale loamy fine sand,7.3,1.11,39.6,31.4,29,1.51,19,25.4,>200,0
1982,78,42508.80078,0,291.2000122,156,0,-7,360,Allendale loamy fine sand,7.3,1.11,39.6,31.4,29,1.51,19,25.4,>200,0
1982,79,42854.39844,0,342.3999939,156,1.5,-7,360,Allendale loamy fine sand,7.3,1.11,39.6,31.4,29,1.51,19,25.4,>200,0
1982,80,42854.39844,0,342.3999939,156,4.5,-4,440,Allendale loamy fine sand,7.3,1.11,39.6,31.4,29,1.51,19,25.4,>200,0
1982,81,43200,0,387.2000122,156,3,-7,360,Allendale loamy fine sand,7.3,1.11,39.6,31.4,29,1.51,19,25.4,>200,0
1982,82,43545.60156,0,502.3999939,156,6.5,-10,280,Allendale loamy fine sand,7.3,1.11,39.6,31.4,29,1.51,19,25.4,>200,0
1982,83,43545.60156,4,297.6000061,152,6,-4.5,440,Allendale loamy fine sand,7.3,1.11,39.6,31.4,29,1.51,19,25.4,>200,0
1982,84,43891.19922,0,345.6000061,152,2.5,-6,400,Allendale loamy fine sand,7.3,1.11,39.6,31.4,29,1.51,19,25.4,>200,0
1982,85,43891.19922,0,380.7999878,152,-3,-12.5,240,Allendale loamy fine sand,7.3,1.11,39.6,31.4,29,1.51,19,25.4,>200,0
1982,86,44236.80078,0,432,152,-3.5,-14.5,200,Allendale loamy fine sand,7.3,1.11,39.6,31.4,29,1.51,19,25.4,>200,0
1982,87,44582.39844,0,547.2000122,152,3.5,-15,200,Allendale loamy fine sand,7.3,1.11,39.6,31.4,29,1.51,19,25.4,>200,0
1982,88,44582.39844,0,336,152,7,-1,560,Allendale loamy fine sand,7.3,1.11,39.6,31.4,29,1.51,19,25.4,>200,0
1982,89,44928,7,217.6000061,148,7,0.5,640,Allendale loamy fine sand,7.3,1.11,39.6,31.4,29,1.51,19,25.4,>200,0
1982,90,44928,2,294.3999939,148,7,0.5,640,Allendale loamy fine sand,7.3,1.11,39.6,31.4,29,1.51,19,25.4,>200,0
1982,91,45273.60156,0,406.3999939,148,3.5,-6,400,Allendale loamy fine sand,7.3,1.11,39.6,31.4,29,1.51,19,25.4,>200,0
1982,92,45619.19922,0,419.2000122,148,1.5,-8,320,Allendale loamy fine sand,7.3,1.11,39.6,31.4,29,1.51,19,25.4,>200,0
1982,93,45619.19922,12,323.2000122,160,3,-6.5,360,Allendale loamy fine sand,7.3,1.11,39.6,31.4,29,1.51,19,25.4,>200,0
1982,94,45964.80078,2,483.2000122,160,-2,-13,240,Allendale loamy fine sand,7.3,1.11,39.6,31.4,29,1.51,19,25.4,>200,0
1982,95,45964.80078,0,492.7999878,160,-4,-15,200,Allendale loamy fine sand,7.3,1.11,39.6,31.4,29,1.51,19,25.4,>200,0
1982,96,46310.39844,0,422.3999939,160,-5,-13.5,200,Allendale loamy fine sand,7.3,1.11,39.6,31.4,29,1.51,19,25.4,>200,0
1982,97,46310.39844,0,601.5999756,160,0.5,-17.5,160,Allendale loamy fine sand,7.3,1.11,39.6,31.4,29,1.51,19,25.4,>200,0
1982,98,46656,0,601.5999756,160,3.5,-14,200,Allendale loamy fine sand,7.3,1.11,39.6,31.4,29,1.51,19,25.4,>200,0
1982,99,47001.60156,0,592,160,6,-10.5,240,Allendale loamy fine sand,7.3,1.11,39.6,31.4,29,1.51,19,25.4,>200,0
1982,100,47001.60156,4,339.2000122,160,4,-5.5,400,Allendale loamy fine sand,7.3,1.11,39.6,31.4,29,1.51,19,25.4,>200,0
1982,101,47347.19922,0,409.6000061,160,4.5,-3.5,480,Allendale loamy fine sand,7.3,1.11,39.6,31.4,29,1.51,19,25.4,>200,0
1982,102,47347.19922,6,348.7999878,160,4.5,-5,440,Allendale loamy fine sand,7.3,1.11,39.6,31.4,29,1.51,19,25.4,>200,0
1982,103,47692.80078,10,188.8000031,156,3.5,-1,560,Allendale loamy fine sand,7.3,1.11,39.6,31.4,29,1.51,19,25.4,>200,0
1982,104,47692.80078,0,579.2000122,156,7,-7,320,Allendale loamy fine sand,7.3,1.11,39.6,31.4,29,1.51,19,25.4,>200,0
1982,105,48038.39844,1,524.7999878,156,10,-1.5,480,Allendale loamy fine sand,7.3,1.11,39.6,31.4,29,1.51,19,25.4,>200,0
1982,106,48384,3,371.2000122,152,10.5,0,600,Allendale loamy fine sand,7.3,1.11,39.6,31.4,29,1.51,19,25.4,>200,0
1982,107,48384,4,390.3999939,152,7.5,-4,440,Allendale loamy fine sand,7.3,1.11,39.6,31.4,29,1.51,19,25.4,>200,0
1982,108,48729.60156,2,480,152,6.5,-3.5,440,Allendale loamy fine sand,7.3,1.11,39.6,31.4,29,1.51,19,25.4,>200,0
1982,109,48729.60156,7,307.2000122,148,4.5,-3.5,480,Allendale loamy fine sand,7.3,1.11,39.6,31.4,29,1.51,19,25.4,>200,0
1982,110,49075.19922,4,262.3999939,148,2,-4.5,440,Allendale loamy fine sand,7.3,1.11,39.6,31.4,29,1.51,19,25.4,>200,0
1982,111,49075.19922,0,576,148,4,-9.5,280,Allendale loamy fine sand,7.3,1.11,39.6,31.4,29,1.51,19,25.4,>200,0
1982,112,49420.80078,0,633.5999756,148,12.5,-6,320,Allendale loamy fine sand,7.3,1.11,39.6,31.4,29,1.51,19,25.4,>200,0
1982,113,49420.80078,0,588.7999878,144,17,2,520,Allendale loamy fine sand,7.3,1.11,39.6,31.4,29,1.51,19,25.4,>200,0
1982,114,49766.39844,0,582.4000244,140,19,4,600,Allendale loamy fine sand,7.3,1.11,39.6,31.4,29,1.51,19,25.4,>200,0
1982,115,50112,3,425.6000061,136,18.5,4,680,Allendale loamy fine sand,7.3,1.11,39.6,31.4,29,1.51,19,25.4,>200,0
1982,116,50112,2,560,136,14,0.5,480,Allendale loamy fine sand,7.3,1.11,39.6,31.4,29,1.51,19,25.4,>200,0
1982,117,50457.60156,0,601.5999756,132,10.5,-5,320,Allendale loamy fine sand,7.3,1.11,39.6,31.4,29,1.51,19,25.4,>200,0
1982,118,50457.60156,0,640,132,14.5,-5,320,Allendale loamy fine sand,7.3,1.11,39.6,31.4,29,1.51,19,25.4,>200,0
1982,119,50803.19922,0,636.7999878,132,18,-2,360,Allendale loamy fine sand,7.3,1.11,39.6,31.4,29,1.51,19,25.4,>200,0
1982,120,50803.19922,0,624,128,19,0,400,Allendale loamy fine sand,7.3,1.11,39.6,31.4,29,1.51,19,25.4,>200,0
1982,121,51148.80078,0,572.7999878,124,18,2.5,520,Allendale loamy fine sand,7.3,1.11,39.6,31.4,29,1.51,19,25.4,>200,0
1982,122,51148.80078,0,588.7999878,124,16,-0.5,400,Allendale loamy fine sand,7.3,1.11,39.6,31.4,29,1.51,19,25.4,>200,0
1982,123,51494.39844,0,614.4000244,120,19,0,400,Allendale loamy fine sand,7.3,1.11,39.6,31.4,29,1.51,19,25.4,>200,0
1982,124,51494.39844,0,528,116,20,6,640,Allendale loamy fine sand,7.3,1.11,39.6,31.4,29,1.51,19,25.4,>200,0
1982,125,51840,4,281.6000061,108,18,9,1080,Allendale loamy fine sand,7.3,1.11,39.6,31.4,29,1.51,19,25.4,>200,0
1982,126,51840,5,323.2000122,104,16,5.5,840,Allendale loamy fine sand,7.3,1.11,39.6,31.4,29,1.51,19,25.4,>200,0
1982,127,52185.60156,0,473.6000061,100,14,2.5,600,Allendale loamy fine sand,7.3,1.11,39.6,31.4,29,1.51,19,25.4,>200,0
1982,128,52185.60156,0,579.2000122,100,14.5,-1.5,400,Allendale loamy fine sand,7.3,1.11,39.6,31.4,29,1.51,19,25.4,>200,0
1982,129,52531.19922,0,608,96,16,-2,360,Allendale loamy fine sand,7.3,1.11,39.6,31.4,29,1.51,19,25.4,>200,0
1982,130,52531.19922,18,204.8000031,92,12,6,920,Allendale loamy fine sand,7.3,1.11,39.6,31.4,29,1.51,19,25.4,>200,0
1982,131,52876.80078,5,355.2000122,88,18.5,6.5,920,Allendale loamy fine sand,7.3,1.11,39.6,31.4,29,1.51,19,25.4,>200,0
1982,132,52876.80078,0,476.7999878,84,17,5,760,Allendale loamy fine sand,7.3,1.11,39.6,31.4,29,1.51,19,25.4,>200,0
1982,133,52876.80078,7,268.7999878,76,15.5,7,1000,Allendale loamy fine sand,7.3,1.11,39.6,31.4,29,1.51,19,25.4,>200,0
1982,134,53222.39844,0,464,72,20.5,8.5,960,Allendale loamy fine sand,7.3,1.11,39.6,31.4,29,1.51,19,25.4,>200,0
1982,135,53222.39844,0,470.3999939,64,23,10.5,1040,Allendale loamy fine sand,7.3,1.11,39.6,31.4,29,1.51,19,25.4,>200,0
1982,136,53568,0,384,56,20,10.5,1160,Allendale loamy fine sand,7.3,1.11,39.6,31.4,29,1.51,19,25.4,>200,0
1982,137,53568,1,403.2000122,52,19,9,1040,Allendale loamy fine sand,7.3,1.11,39.6,31.4,29,1.51,19,25.4,>200,0
1982,138,53913.60156,0,480,44,22.5,9.5,960,Allendale loamy fine sand,7.3,1.11,39.6,31.4,29,1.51,19,25.4,>200,0
1982,139,53913.60156,2,480,40,20.5,7.5,880,Allendale loamy fine sand,7.3,1.11,39.6,31.4,29,1.51,19,25.4,>200,0
1982,140,53913.60156,3,339.2000122,36,16,4,800,Allendale loamy fine sand,7.3,1.11,39.6,31.4,29,1.51,19,25.4,>200,0
1982,141,54259.19922,0,537.5999756,32,17,1.5,560,Allendale loamy fine sand,7.3,1.11,39.6,31.4,29,1.51,19,25.4,>200,0
1982,142,54259.19922,0,544,28,18,2,560,Allendale loamy fine sand,7.3,1.11,39.6,31.4,29,1.51,19,25.4,>200,0
1982,143,54259.19922,0,544,24,18.5,2.5,600,Allendale loamy fine sand,7.3,1.11,39.6,31.4,29,1.51,19,25.4,>200,0
1982,144,54604.80078,0,572.7999878,20,21,2.5,560,Allendale loamy fine sand,7.3,1.11,39.6,31.4,29,1.51,19,25.4,>200,0
1982,145,54604.80078,0,576,16,22.5,3.5,600,Allendale loamy fine sand,7.3,1.11,39.6,31.4,29,1.51,19,25.4,>200,0
1982,146,54604.80078,0,547.2000122,12,23.5,6,720,Allendale loamy fine sand,7.3,1.11,39.6,31.4,29,1.51,19,25.4,>200,0
1982,147,54950.39844,0,483.2000122,4,22.5,8.5,920,Allendale loamy fine sand,7.3,1.11,39.6,31.4,29,1.51,19,25.4,>200,0
1982,148,54950.39844,0,387.2000122,0,23,11,1200,Allendale loamy fine sand,7.3,1.11,39.6,31.4,29,1.51,19,25.4,>200,0
1982,149,54950.39844,0,345.6000061,0,20.5,10.5,1200,Allendale loamy fine sand,7.3,1.11,39.6,31.4,29,1.51,19,25.4,>200,0
1982,150,55296,0,355.2000122,0,19,9,1080,Allendale loamy fine sand,7.3,1.11,39.6,31.4,29,1.51,19,25.4,>200,0
1982,151,55296,0,425.6000061,0,19,6.5,840,Allendale loamy fine sand,7.3,1.11,39.6,31.4,29,1.51,19,25.4,>200,0
1982,152,55296,0,396.7999878,0,15.5,4.5,760,Allendale loamy fine sand,7.3,1.11,39.6,31.4,29,1.51,19,25.4,>200,0
1982,153,55296,0,380.7999878,0,11.5,1.5,680,Allendale loamy fine sand,7.3,1.11,39.6,31.4,29,1.51,19,25.4,>200,0
1982,154,55641.60156,0,518.4000244,0,15,-2,440,Allendale loamy fine sand,7.3,1.11,39.6,31.4,29,1.51,19,25.4,>200,0
1982,155,55641.60156,0,521.5999756,0,18.5,0.5,480,Allendale loamy fine sand,7.3,1.11,39.6,31.4,29,1.51,19,25.4,>200,0
1982,156,55641.60156,0,550.4000244,0,22.5,0,440,Allendale loamy fine sand,7.3,1.11,39.6,31.4,29,1.51,19,25.4,>200,0
1982,157,55641.60156,0,531.2000122,0,24.5,4,600,Allendale loamy fine sand,7.3,1.11,39.6,31.4,29,1.51,19,25.4,>200,0
1982,158,55987.19922,7,288,0,22,10.5,1240,Allendale loamy fine sand,7.3,1.11,39.6,31.4,29,1.51,19,25.4,>200,0
1982,159,55987.19922,0,409.6000061,0,19,7,880,Allendale loamy fine sand,7.3,1.11,39.6,31.4,29,1.51,19,25.4,>200,0
1982,160,55987.19922,0,512,0,23.5,5,680,Allendale loamy fine sand,7.3,1.11,39.6,31.4,29,1.51,19,25.4,>200,0
1982,161,55987.19922,5,281.6000061,0,18,7,1000,Allendale loamy fine sand,7.3,1.11,39.6,31.4,29,1.51,19,25.4,>200,0
1982,162,55987.19922,0,486.3999939,0,22,5.5,720,Allendale loamy fine sand,7.3,1.11,39.6,31.4,29,1.51,19,25.4,>200,0
1982,163,55987.19922,2,451.2000122,0,20,5.5,760,Allendale loamy fine sand,7.3,1.11,39.6,31.4,29,1.51,19,25.4,>200,0
1982,164,55987.19922,0,454.3999939,0,17.5,3,640,Allendale loamy fine sand,7.3,1.11,39.6,31.4,29,1.51,19,25.4,>200,0
1982,165,56332.80078,9,361.6000061,0,19.5,3,720,Allendale loamy fine sand,7.3,1.11,39.6,31.4,29,1.51,19,25.4,>200,0
1982,166,56332.80078,7,211.1999969,0,15,7,1000,Allendale loamy fine sand,7.3,1.11,39.6,31.4,29,1.51,19,25.4,>200,0
1982,167,56332.80078,0,358.3999939,0,14.5,4,800,Allendale loamy fine sand,7.3,1.11,39.6,31.4,29,1.51,19,25.4,>200,0
1982,168,56332.80078,4,259.2000122,0,14.5,4.5,840,Allendale loamy fine sand,7.3,1.11,39.6,31.4,29,1.51,19,25.4,>200,0
1982,169,56332.80078,0,435.2000122,0,15.5,2,640,Allendale loamy fine sand,7.3,1.11,39.6,31.4,29,1.51,19,25.4,>200,0
1982,170,56332.80078,0,409.6000061,0,16,3.5,720,Allendale loamy fine sand,7.3,1.11,39.6,31.4,29,1.51,19,25.4,>200,0
1982,171,56332.80078,0,400,0,16,4,760,Allendale loamy fine sand,7.3,1.11,39.6,31.4,29,1.51,19,25.4,>200,0
1982,172,56332.80078,0,435.2000122,0,17,3.5,720,Allendale loamy fine sand,7.3,1.11,39.6,31.4,29,1.51,19,25.4,>200,0
1982,173,56332.80078,0,364.7999878,0,15.5,5,840,Allendale loamy fine sand,7.3,1.11,39.6,31.4,29,1.51,19,25.4,>200,0
1982,174,56332.80078,0,451.2000122,0,18,4,720,Allendale loamy fine sand,7.3,1.11,39.6,31.4,29,1.51,19,25.4,>200,0
1982,175,56332.80078,4,320,0,18.5,5.5,880,Allendale loamy fine sand,7.3,1.11,39.6,31.4,29,1.51,19,25.4,>200,0
1982,176,56332.80078,4,316.7999878,0,17.5,5,880,Allendale loamy fine sand,7.3,1.11,39.6,31.4,29,1.51,19,25.4,>200,0
1982,177,56332.80078,0,496,0,19,2.5,640,Allendale loamy fine sand,7.3,1.11,39.6,31.4,29,1.51,19,25.4,>200,0
1982,178,56332.80078,0,470.3999939,0,23.5,8,920,Allendale loamy fine sand,7.3,1.11,39.6,31.4,29,1.51,19,25.4,>200,0
1982,179,56332.80078,0,448,0,23.5,9,1000,Allendale loamy fine sand,7.3,1.11,39.6,31.4,29,1.51,19,25.4,>200,0
1982,180,56332.80078,0,435.2000122,0,20,6.5,840,Allendale loamy fine sand,7.3,1.11,39.6,31.4,29,1.51,19,25.4,>200,0
1982,181,55987.19922,0,416,0,18,5.5,800,Allendale loamy fine sand,7.3,1.11,39.6,31.4,29,1.51,19,25.4,>200,0
1982,182,55987.19922,0,502.3999939,0,22.5,4.5,680,Allendale loamy fine sand,7.3,1.11,39.6,31.4,29,1.51,19,25.4,>200,0
1982,183,55987.19922,0,483.2000122,0,24.5,7.5,840,Allendale loamy fine sand,7.3,1.11,39.6,31.4,29,1.51,19,25.4,>200,0
1982,184,55987.19922,2,425.6000061,0,21.5,8,880,Allendale loamy fine sand,7.3,1.11,39.6,31.4,29,1.51,19,25.4,>200,0
1982,185,55987.19922,0,416,0,22.5,9.5,1000,Allendale loamy fine sand,7.3,1.11,39.6,31.4,29,1.51,19,25.4,>200,0
1982,186,55987.19922,0,412.7999878,0,25.5,12.5,1200,Allendale loamy fine sand,7.3,1.11,39.6,31.4,29,1.51,19,25.4,>200,0
